idx,seq,group,emerg,weight,size(ft)
6,1,0,0,18.27,20
7,2,0,0,8.13,20
8,3,0,0,12.38,20
9,4,0,0,10.23,20
10,5,0,0,11.65,20
11,6,0,0,12.47,20
12,7,0,0,8.31,20
13,8,0,0,11.91,20
14,9,0,0,21.48,20
15,10,0,0,6.19,20
16,11,0,0,10.61,20
17,12,0,0,12.75,20
18,13,0,0,20.44,20
19,14,0,0,8.51,20
20,15,0,0,9.95,20
21,16,0,0,18.66,20
22,17,0,0,22.02,20
23,18,0,0,23.82,20
24,19,0,0,15.43,20
25,20,0,0,17.91,20
26,21,0,0,10.57,20
27,22,0,0,8.53,20
28,23,0,0,21.24,20
29,24,0,0,5.91,20
30,25,0,0,10.0,20
31,26,0,0,18.57,20
32,27,0,0,19.91,20
33,28,0,0,23.62,20
34,29,0,0,18.7,20
35,30,0,0,6.76,20
36,31,0,0,16.26,20
37,32,0,0,18.82,20
38,33,0,0,8.68,20
39,34,0,0,18.54,20
40,35,0,0,9.12,20
