idx,seq,group,emerg,weight,size(ft)
6,1,0,0,5.68,20
7,2,0,0,10.38,20
8,3,0,0,16.9,20
9,4,0,0,9.2,20
10,5,0,0,14.07,20
11,6,0,0,20.44,20
12,7,0,0,9.4,20
13,8,0,0,19.55,20
14,9,0,0,7.77,20
15,10,0,0,8.06,20
16,11,0,0,21.86,20
17,12,0,0,23.28,20
18,13,0,0,22.71,20
19,14,0,0,5.81,20
20,15,0,0,21.54,20
21,16,0,0,13.26,20
22,17,0,0,9.72,20
23,18,0,0,19.17,20
24,19,0,0,11.71,20
25,20,0,0,5.82,20
26,21,0,0,5.5,20
27,22,0,0,8.78,20
28,23,0,0,10.51,20
29,24,0,0,8.15,20
30,25,0,0,5.61,20
31,26,0,0,6.57,20
32,27,0,0,22.43,20
33,28,0,0,21.03,20
34,29,0,0,8.81,20
35,30,0,0,18.66,20
36,31,0,0,23.44,20
37,32,0,0,14.15,20
38,33,0,0,6.05,20
39,34,0,0,10.2,20
40,35,0,0,19.69,20
