idx,seq,group,emerg,weight,size(ft)
6,1,0,0,12.72,20
7,2,0,0,9.24,20
8,3,0,0,18.11,20
9,4,0,0,19.96,20
10,5,0,0,14.81,20
11,6,0,0,18.75,20
12,7,0,0,17.27,20
13,8,0,0,10.28,20
14,9,0,0,20.42,20
15,10,0,0,10.35,20
16,11,0,0,21.49,20
17,12,0,0,5.74,20
18,13,0,0,17.24,20
19,14,0,0,18.87,20
20,15,0,0,7.61,20
21,16,0,0,23.22,20
22,17,0,0,23.18,20
23,18,0,0,12.16,20
24,19,0,0,6.94,20
25,20,0,0,7.63,20
26,21,0,0,16.38,20
27,22,0,0,17.79,20
28,23,0,0,22.8,20
29,24,0,0,12.5,20
30,25,0,0,19.42,20
31,26,0,0,11.95,20
32,27,0,0,17.85,20
33,28,0,0,14.11,20
34,29,0,0,8.93,20
35,30,0,0,5.62,20
36,31,0,0,10.58,20
37,32,0,0,8.9,20
38,33,0,0,16.54,20
39,34,0,0,7.55,20
40,35,0,0,10.08,20
