idx,seq,group,emerg,weight,size(ft)
6,1,0,0,12.09,20
7,2,0,0,12.8,20
8,3,0,0,7.52,20
9,4,0,0,20.33,20
10,5,0,0,23.69,20
11,6,0,0,17.12,20
12,7,0,0,18.14,20
13,8,0,0,18.25,20
14,9,0,0,14.64,20
15,10,0,0,15.89,20
16,11,0,0,7.94,20
17,12,0,0,13.25,20
18,13,0,0,18.2,20
19,14,0,0,8.48,20
20,15,0,0,8.04,20
21,16,0,0,23.53,20
22,17,0,0,15.62,20
23,18,0,0,12.27,20
24,19,0,0,12.31,20
25,20,0,0,22.37,20
26,21,0,0,8.24,20
27,22,0,0,7.89,20
28,23,0,0,15.62,20
29,24,0,0,5.3,20
30,25,0,0,22.96,20
31,26,0,0,6.93,20
32,27,0,0,12.99,20
33,28,0,0,13.42,20
34,29,0,0,14.79,20
35,30,0,0,16.97,20
36,31,0,0,8.14,20
37,32,0,0,12.6,20
38,33,0,0,10.52,20
39,34,0,0,6.95,20
40,35,0,0,7.6,20
