idx,seq,group,emerg,weight,size(ft)
6,1,0,0,8.04,20
7,2,0,0,5.68,20
8,3,0,0,8.58,20
9,4,0,0,6.18,20
10,5,0,0,5.68,20
11,6,0,0,11.05,20
12,7,0,0,18.28,20
13,8,0,0,15.67,20
14,9,0,0,8.85,20
15,10,0,0,17.41,20
16,11,0,0,12.53,20
17,12,0,0,7.62,20
18,13,0,0,18.49,20
19,14,0,0,18.85,20
20,15,0,0,6.57,20
21,16,0,0,19.12,20
22,17,0,0,15.32,20
23,18,0,0,16.48,20
24,19,0,0,6.39,20
25,20,0,0,18.05,20
26,21,0,0,22.62,20
27,22,0,0,20.87,20
28,23,0,0,16.91,20
29,24,0,0,13.49,20
30,25,0,0,20.23,20
31,26,0,0,9.73,20
32,27,0,0,8.9,20
33,28,0,0,9.51,20
34,29,0,0,19.87,20
35,30,0,0,14.32,20
36,31,0,0,18.73,20
37,32,0,0,10.54,20
38,33,0,0,13.28,20
39,34,0,0,10.47,20
40,35,0,0,14.77,20
