idx,seq,group,emerg,weight,size(ft)
6,1,0,0,12.72,20
7,2,0,0,15.47,20
8,3,0,0,21.78,20
9,4,0,0,5.39,20
10,5,0,0,13.61,20
11,6,0,0,16.81,20
12,7,0,0,13.93,20
13,8,0,0,13.65,20
14,9,0,0,20.09,20
15,10,0,0,5.71,20
16,11,0,0,7.19,20
17,12,0,0,22.5,20
18,13,0,0,23.27,20
19,14,0,0,11.12,20
20,15,0,0,5.83,20
21,16,0,0,19.77,20
22,17,0,0,22.94,20
23,18,0,0,21.7,20
24,19,0,0,15.69,20
25,20,0,0,22.95,20
26,21,0,0,15.66,20
27,22,0,0,15.22,20
28,23,0,0,15.85,20
29,24,0,0,18.5,20
30,25,0,0,19.79,20
31,26,0,0,16.53,20
32,27,0,0,5.03,20
33,28,0,0,8.71,20
34,29,0,0,14.14,20
35,30,0,0,18.88,20
36,31,0,0,17.09,20
37,32,0,0,12.32,20
38,33,0,0,6.75,20
39,34,0,0,17.51,20
40,35,0,0,19.28,20
