idx,seq,group,emerg,weight,size(ft)
6,1,0,0,14.35,20
7,2,0,0,20.05,20
8,3,0,0,7.29,20
9,4,0,0,18.1,20
10,5,0,0,6.67,20
11,6,0,0,10.01,20
12,7,0,0,5.81,20
13,8,0,0,10.39,20
14,9,0,0,16.37,20
15,10,0,0,18.44,20
16,11,0,0,23.34,20
17,12,0,0,11.37,20
18,13,0,0,16.74,20
19,14,0,0,6.01,20
20,15,0,0,18.23,20
21,16,0,0,10.35,20
22,17,0,0,13.24,20
23,18,0,0,5.91,20
24,19,0,0,22.51,20
25,20,0,0,13.63,20
26,21,0,0,7.04,20
27,22,0,0,7.09,20
28,23,0,0,22.17,20
29,24,0,0,7.87,20
30,25,0,0,17.84,20
31,26,0,0,19.55,20
32,27,0,0,11.29,20
33,28,0,0,14.61,20
34,29,0,0,18.63,20
35,30,0,0,13.82,20
36,31,0,0,14.18,20
37,32,0,0,9.85,20
38,33,0,0,10.88,20
39,34,0,0,7.36,20
40,35,0,0,9.52,20
