idx,seq,group,emerg,weight,size(ft)
6,1,0,0,22.38,20
7,2,0,0,6.02,20
8,3,0,0,19.77,20
9,4,0,0,11.21,20
10,5,0,0,10.64,20
11,6,0,0,5.11,20
12,7,0,0,16.34,20
13,8,0,0,16.05,20
14,9,0,0,20.97,20
15,10,0,0,12.49,20
16,11,0,0,20.79,20
17,12,0,0,21.28,20
18,13,0,0,8.23,20
19,14,0,0,13.11,20
20,15,0,0,11.79,20
21,16,0,0,11.21,20
22,17,0,0,7.88,20
23,18,0,0,17.2,20
24,19,0,0,16.68,20
25,20,0,0,20.87,20
26,21,0,0,10.5,20
27,22,0,0,11.5,20
28,23,0,0,19.49,20
29,24,0,0,17.1,20
30,25,0,0,6.57,20
31,26,0,0,6.05,20
32,27,0,0,9.44,20
33,28,0,0,23.58,20
34,29,0,0,11.36,20
35,30,0,0,19.0,20
36,31,0,0,16.69,20
37,32,0,0,15.22,20
38,33,0,0,10.16,20
39,34,0,0,20.34,20
40,35,0,0,17.27,20
