idx,seq,group,emerg,weight,size(ft)
6,1,0,0,17.88,20
7,2,0,0,13.95,20
8,3,0,0,18.97,20
9,4,0,0,23.99,20
10,5,0,0,22.12,20
11,6,0,0,13.55,20
12,7,0,0,14.28,20
13,8,0,0,15.7,20
14,9,0,0,13.93,20
15,10,0,0,21.24,20
16,11,0,0,15.1,20
17,12,0,0,22.0,20
18,13,0,0,15.73,20
19,14,0,0,6.0,20
20,15,0,0,12.94,20
21,16,0,0,13.15,20
22,17,0,0,12.49,20
23,18,0,0,23.46,20
24,19,0,0,20.04,20
25,20,0,0,13.37,20
26,21,0,0,18.39,20
27,22,0,0,5.59,20
28,23,0,0,6.79,20
29,24,0,0,17.22,20
30,25,0,0,17.4,20
31,26,0,0,14.43,20
32,27,0,0,5.44,20
33,28,0,0,19.4,20
34,29,0,0,11.72,20
35,30,0,0,11.89,20
36,31,0,0,6.34,20
37,32,0,0,5.44,20
38,33,0,0,8.29,20
39,34,0,0,13.24,20
40,35,0,0,6.79,20
