idx,seq,group,emerg,weight,size(ft)
6,1,0,0,17.7,20
7,2,0,0,7.71,20
8,3,0,0,12.98,20
9,4,0,0,9.29,20
10,5,0,0,15.87,20
11,6,0,0,17.37,20
12,7,0,0,12.12,20
13,8,0,0,13.56,20
14,9,0,0,22.06,20
15,10,0,0,19.41,20
16,11,0,0,22.43,20
17,12,0,0,11.77,20
18,13,0,0,15.11,20
19,14,0,0,12.64,20
20,15,0,0,22.47,20
21,16,0,0,23.65,20
22,17,0,0,23.86,20
23,18,0,0,6.31,20
24,19,0,0,21.85,20
25,20,0,0,7.49,20
26,21,0,0,20.13,20
27,22,0,0,17.64,20
28,23,0,0,17.03,20
29,24,0,0,9.56,20
30,25,0,0,10.39,20
31,26,0,0,6.53,20
32,27,0,0,18.92,20
33,28,0,0,16.79,20
34,29,0,0,5.51,20
35,30,0,0,12.46,20
36,31,0,0,14.83,20
37,32,0,0,6.64,20
38,33,0,0,19.61,20
39,34,0,0,17.5,20
40,35,0,0,17.13,20
