idx,seq,group,emerg,weight,size(ft)
6,1,0,0,5.78,20
7,2,0,0,15.76,20
8,3,0,0,19.52,20
9,4,0,0,16.39,20
10,5,0,0,21.56,20
11,6,0,0,11.98,20
12,7,0,0,19.17,20
13,8,0,0,10.42,20
14,9,0,0,18.07,20
15,10,0,0,15.17,20
16,11,0,0,8.23,20
17,12,0,0,22.33,20
18,13,0,0,8.64,20
19,14,0,0,6.52,20
20,15,0,0,23.35,20
21,16,0,0,18.42,20
22,17,0,0,10.25,20
23,18,0,0,21.28,20
24,19,0,0,9.68,20
25,20,0,0,10.08,20
26,21,0,0,21.52,20
27,22,0,0,9.33,20
28,23,0,0,6.36,20
29,24,0,0,12.87,20
30,25,0,0,18.38,20
31,26,0,0,13.18,20
32,27,0,0,14.38,20
33,28,0,0,13.83,20
34,29,0,0,21.33,20
35,30,0,0,14.97,20
36,31,0,0,16.44,20
37,32,0,0,14.79,20
38,33,0,0,14.17,20
39,34,0,0,8.91,20
40,35,0,0,19.45,20
