idx,seq,group,emerg,weight,size(ft)
6,1,0,0,15.55,20
7,2,0,0,23.01,20
8,3,0,0,13.23,20
9,4,0,0,14.37,20
10,5,0,0,7.87,20
11,6,0,0,7.37,20
12,7,0,0,12.6,20
13,8,0,0,10.14,20
14,9,0,0,23.35,20
15,10,0,0,20.66,20
16,11,0,0,19.0,20
17,12,0,0,11.9,20
18,13,0,0,21.74,20
19,14,0,0,18.25,20
20,15,0,0,21.27,20
21,16,0,0,15.92,20
22,17,0,0,9.95,20
23,18,0,0,14.45,20
24,19,0,0,17.13,20
25,20,0,0,14.37,20
26,21,0,0,11.56,20
27,22,0,0,7.3,20
28,23,0,0,17.76,20
29,24,0,0,17.68,20
30,25,0,0,8.08,20
31,26,0,0,15.9,20
32,27,0,0,20.15,20
33,28,0,0,6.45,20
34,29,0,0,11.62,20
35,30,0,0,18.85,20
36,31,0,0,10.42,20
37,32,0,0,6.95,20
38,33,0,0,12.41,20
39,34,0,0,20.67,20
40,35,0,0,18.14,20
