idx,seq,group,emerg,weight,size(ft)
6,1,0,0,22.94,20
7,2,0,0,14.61,20
8,3,0,0,17.45,20
9,4,0,0,5.59,20
10,5,0,0,21.76,20
11,6,0,0,10.31,20
12,7,0,0,15.24,20
13,8,0,0,10.61,20
14,9,0,0,13.73,20
15,10,0,0,14.51,20
16,11,0,0,19.96,20
17,12,0,0,9.46,20
18,13,0,0,15.63,20
19,14,0,0,23.91,20
20,15,0,0,17.47,20
21,16,0,0,13.0,20
22,17,0,0,15.66,20
23,18,0,0,17.99,20
24,19,0,0,9.54,20
25,20,0,0,7.07,20
26,21,0,0,23.76,20
27,22,0,0,14.57,20
28,23,0,0,18.79,20
29,24,0,0,6.46,20
30,25,0,0,18.16,20
31,26,0,0,19.07,20
32,27,0,0,10.82,20
33,28,0,0,19.2,20
34,29,0,0,20.06,20
35,30,0,0,6.57,20
36,31,0,0,14.71,20
37,32,0,0,22.73,20
38,33,0,0,12.26,20
39,34,0,0,23.81,20
40,35,0,0,19.9,20
