idx,seq,group,emerg,weight,size(ft)
6,1,0,0,21.87,20
7,2,0,0,16.91,20
8,3,0,0,6.9,20
9,4,0,0,11.64,20
10,5,0,0,7.98,20
11,6,0,0,18.13,20
12,7,0,0,19.78,20
13,8,0,0,7.1,20
14,9,0,0,20.03,20
15,10,0,0,23.34,20
16,11,0,0,11.94,20
17,12,0,0,23.25,20
18,13,0,0,16.59,20
19,14,0,0,8.96,20
20,15,0,0,11.8,20
21,16,0,0,17.87,20
22,17,0,0,18.05,20
23,18,0,0,12.07,20
24,19,0,0,18.94,20
25,20,0,0,12.27,20
26,21,0,0,16.41,20
27,22,0,0,8.16,20
28,23,0,0,15.65,20
29,24,0,0,22.2,20
30,25,0,0,16.66,20
31,26,0,0,5.87,20
32,27,0,0,6.2,20
33,28,0,0,12.14,20
34,29,0,0,10.69,20
35,30,0,0,13.22,20
36,31,0,0,21.19,20
37,32,0,0,10.92,20
38,33,0,0,21.93,20
39,34,0,0,14.99,20
40,35,0,0,7.78,20
