idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,8.63,0,8.63,1,0,20
2,4,0,1,17.67,0,17.67,2,0,20
3,6,0,0,13.4,0,13.4,3,0,20
4,4,0,2,22.38,0,22.38,4,0,20
5,5,0,0,12.45,0,12.45,5,0,20
6,5,0,1,15.85,0,15.85,6,0,20
7,5,0,2,19.86,0,19.86,7,0,20
8,4,0,3,23.02,0,23.02,8,0,20
9,3,0,0,10.25,0,10.25,9,0,20
10,3,0,1,11.85,0,11.85,10,0,20
11,5,0,3,21.8,0,21.8,11,0,20
12,6,0,1,18.49,0,18.49,12,0,20
13,1,0,0,6.8,0,6.8,13,1.0,20
14,2,0,0,6.16,0,6.16,14,0,20
15,6,0,2,23.17,0,23.17,15,0,20
16,3,0,2,16.31,0,16.31,16,0,20
17,3,0,3,21.43,0,21.43,17,0,20
18,1,0,1,5.56,0,5.56,18,1.0,20
19,2,0,1,7.87,0,7.87,19,0,20
20,2,0,2,14.81,0,14.81,20,0,20
