idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,10.7,0,0,1.0,20
2,6,0,0,6.62,0,0,0,20
3,3,0,0,7.48,0,0,0,20
4,2,0,0,5.56,0,0,0,20
5,5,0,0,7.22,0,0,0,20
6,1,0,1,6.16,0,0,1.0,20
7,2,0,1,11.99,0,0,0,20
8,1,0,2,20.05,0,0,1.0,20
9,5,0,1,17.76,0,0,0,20
10,1,0,3,13.93,0,0,1.0,20
11,5,0,2,21.42,1,0,0,20
12,2,0,2,14.19,2,0,0,20
13,4,0,0,6.35,3,0,0,20
14,6,0,1,17.93,4,0,0,20
15,4,0,1,11.7,5,0,0,20
16,4,0,2,21.42,6,0,0,20
17,2,0,3,18.81,7,0,0,20
18,3,0,1,9.43,8,0,0,20
19,6,0,2,22.82,9,0,0,20
20,3,0,2,14.67,10,0,0,20
