idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,23.68,0,23.68,0,1.0,20
2,4,0,0,21.63,0,21.63,0,0,20
3,1,0,1,6.7,0,6.7,0,1.0,20
4,6,0,0,12.91,0,12.91,1,0,20
5,3,0,0,8.0,0,8.0,2,0,20
6,6,0,1,12.95,0,12.95,3,0,20
7,5,0,0,12.21,0,12.21,4,0,20
8,6,0,2,18.19,0,18.19,5,0,20
9,2,0,0,5.59,0,5.59,6,0,20
10,5,0,1,16.06,0,16.06,7,0,20
11,6,0,3,21.0,0,21.0,8,0,20
12,5,0,2,17.78,0,17.78,9,0,20
13,5,0,3,19.06,0,19.06,10,0,20
14,1,0,2,18.08,0,18.08,11,1.0,20
15,3,0,1,10.64,0,10.64,12,0,20
16,3,0,2,12.19,0,12.19,13,0,20
17,2,0,1,8.69,0,8.69,14,0,20
18,2,0,2,12.04,0,12.04,15,0,20
19,3,0,3,17.98,0,17.98,16,0,20
20,1,0,3,5.44,0,5.44,17,1.0,20
21,2,0,3,18.25,0,18.25,18,0,20
22,1,0,4,8.67,0,8.67,19,1.0,20
23,4,0,1,23.75,0,23.75,20,0,20
