idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,0,14.3,0,14.3,0,0,20
2,6,0,0,17.75,0,17.75,0,0,20
3,5,0,0,5.47,0,5.47,0,0,20
4,2,0,1,15.31,0,15.31,1,0,20
5,6,0,1,21.72,0,21.72,2,0,20
6,4,0,0,7.82,0,7.82,3,0,20
7,4,0,1,11.8,0,11.8,4,0,20
8,3,0,0,6.7,0,6.7,5,0,20
9,2,0,2,16.8,0,16.8,6,0,20
10,6,0,2,23.76,0,23.76,7,0,20
11,1,0,0,6.02,0,6.02,8,0,20
12,4,0,2,17.25,0,17.25,9,0,20
13,3,0,1,7.82,0,7.82,10,0,20
14,3,0,2,12.22,0,12.22,11,0,20
15,2,0,3,17.05,0,17.05,12,0,20
16,4,0,3,18.12,0,18.12,13,0,20
17,4,0,4,20.43,0,20.43,14,0,20
18,5,0,1,16.76,0,16.76,15,0,20
19,3,0,3,12.69,0,12.69,16,0,20
20,1,0,1,7.01,0,7.01,17,1.0,20
21,5,0,2,21.18,0,21.18,18,0,20
22,3,0,4,15.96,0,15.96,19,0,20
23,1,0,2,6.41,0,6.41,20,1.0,20
