idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,22.9,0,22.9,0,1.0,20
2,2,0,0,7.1,0,7.1,0,0,20
3,1,0,0,6.21,0,6.21,0,0,20
4,2,0,1,10.99,0,10.99,1,0,20
5,6,0,0,18.86,0,18.86,2,0,20
6,2,0,2,17.73,0,17.73,3,0,20
7,4,0,1,21.81,0,21.81,4,1.0,20
8,5,0,0,10.6,0,10.6,5,0,20
9,3,0,0,14.68,0,14.68,6,0,20
10,6,0,1,19.04,0,19.04,7,0,20
11,2,0,3,17.87,0,17.87,8,0,20
12,6,0,2,19.0,0,19.0,9,0,20
13,3,0,1,15.34,0,15.34,10,0,20
14,3,0,2,17.77,0,17.77,11,0,20
15,3,0,3,17.83,0,17.83,12,0,20
16,6,0,3,20.22,0,20.22,13,0,20
17,5,0,1,16.44,0,16.44,14,0,20
18,5,0,2,19.6,0,19.6,15,0,20
19,1,0,1,6.71,0,6.71,16,0,20
20,2,0,4,21.51,0,21.51,17,0,20
21,1,0,2,8.48,0,8.48,18,0,20
22,1,0,3,8.43,0,8.43,19,0,20
23,5,0,3,20.59,0,20.59,20,0,20
