idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,11.2,1,0,0,20
2,3,0,1,22.45,2,0,0.9999999999999947,20
3,2,0,0,11.48,3,0,1.0,20
4,4,0,0,18.71,4,0,0.9999999999999958,20
5,1,0,0,5.88,5,0,1.0,20
6,3,0,2,22.31,6,0,0.9999999999999915,20
7,2,0,1,11.02,7,0,0.9999999999998774,20
8,1,0,1,7.02,8,0,1.0,20
9,4,0,1,18.49,9,0,0.9999999999999937,20
10,3,0,3,21.71,10,0,0.9999999999999882,20
11,2,0,2,8.14,11,0,0.9999999999998774,20
12,1,0,2,15.24,12,0,1.0,20
13,1,0,3,14.82,13,0,1.0,20
14,2,0,3,21.03,14,0,0.999999999999984,20
15,5,0,0,22.53,15,0,1.0,20
