idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,11.13,0,11.13,0,0,20
2,1,0,1,21.82,0,21.82,0,0,20
3,6,0,0,7.28,0,7.28,0,0,20
4,6,0,1,10.32,2,210.32,0,0,20
5,3,0,0,19.58,2,219.57999999999998,0,0,20
6,4,0,0,6.54,3,306.54,0,0,20
7,1,0,2,23.83,3,323.83,0,0,20
8,3,0,1,14.97,3,314.97,1,0,20
9,2,0,0,14.16,0,14.16,2,0,20
10,2,0,1,13.86,1,113.86,3,0,20
11,2,0,2,14.82,2,214.82,4,0,20
12,2,0,3,14.9,2,214.9,5,0,20
13,3,0,2,20.68,3,320.68,6,0,20
14,5,0,0,7.67,1,107.67,7,0,20
15,2,0,4,17.78,2,217.78,8,0,20
