idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,21.02,0,21.02,0,0,20
2,3,0,0,7.64,0,7.64,0,0,20
3,3,0,1,17.93,1,117.93,0,0,20
4,1,0,0,11.2,0,11.2,0,0,20
5,1,0,1,21.89,0,21.89,0,1.0,20
6,1,0,2,14.52,0,14.52,0,1.0,20
7,6,0,0,15.38,3,315.38,0,0,20
8,6,0,1,18.2,3,318.2,1,0,20
9,4,0,1,11.48,1,111.48,2,0,20
10,2,0,0,12.94,0,12.94,3,0,20
11,3,0,2,10.65,3,310.65,4,0,20
12,4,0,2,8.07,3,308.07,5,0,20
13,2,0,1,23.67,0,23.67,6,0,20
14,5,0,0,23.57,3,323.57,7,0,20
15,2,0,2,18.05,3,318.05,8,0,20
