idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,21.06,1,121.06,0,0,20
2,1,0,0,5.95,1,105.95,0,1.0,20
3,2,0,0,21.12,2,221.12,0,0,20
4,3,0,1,22.83,3,322.83,0,0,20
5,1,0,1,19.64,0,19.64,0,1.0,20
6,1,0,2,5.72,3,305.72,0,1.0,20
7,5,0,0,11.28,1,111.28,0,0,20
8,6,0,0,11.22,1,111.22,1,0,20
9,4,0,0,9.24,0,9.24,2,0,20
10,4,0,1,10.02,1,110.02,3,0,20
11,2,0,1,6.08,3,306.08,4,0,20
12,4,0,2,20.41,1,120.41,5,0,20
13,4,0,3,17.78,3,317.78,6,0,20
14,2,0,2,11.43,3,311.43,7,0,20
15,5,0,1,22.62,2,222.62,8,0,20
