idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,3,0,0,21.95,0,21.95,0,1.0,20
2,6,0,0,9.98,0,9.98,0,0,20
3,2,0,0,16.34,0,16.34,0,1.0,20
4,1,0,0,13.86,0,13.86,0,1.0,20
5,1,0,1,20.06,0,20.06,0,1.0,20
6,3,0,1,8.46,0,8.46,0,1.0,20
7,3,0,2,18.28,0,18.28,0,1.0,20
8,4,0,0,5.38,0,5.38,1,0,20
9,3,0,3,19.16,0,19.16,2,1.0,20
10,1,0,2,11.63,0,11.63,3,1.0,20
11,2,0,1,10.78,0,10.78,4,1.0,20
12,2,0,2,13.18,0,13.18,5,1.0,20
13,2,0,3,12.76,0,12.76,6,1.0,20
14,1,0,3,15.88,0,15.88,7,0.9999999999999714,20
15,4,0,1,9.56,0,9.56,8,0,20
