idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,0,13.8,0,13.8,0,1.0,20
2,2,0,0,7.71,0,7.71,0,1.0,20
3,4,0,1,6.09,0,6.09,0,1.0,20
4,5,0,0,9.15,0,9.15,0,0,20
5,2,0,1,23.78,0,23.78,0,1.0,20
6,2,0,2,5.27,0,5.27,0,1.0,20
7,6,0,0,23.51,0,23.51,0,1.0,20
8,1,0,0,13.16,0,13.16,1,1.0,20
9,2,0,3,13.19,0,13.19,2,1.0,20
10,3,0,0,19.43,0,19.43,3,1.0,20
11,3,0,1,19.19,0,19.19,4,1.0,20
12,3,0,2,20.74,0,20.74,5,1.0,20
13,4,0,2,23.26,0,23.26,6,1.0,20
14,1,0,1,10.24,0,10.24,7,1.0,20
15,1,0,2,19.28,0,19.28,8,1.0,20
