idx,seq,group,emerg,weight,size(ft)
1,1,0,0,13.92,20
2,2,0,0,9.69,20
3,3,0,0,15.57,20
4,4,0,0,18.93,20
5,5,0,0,8.71,20
6,6,0,0,6.14,20
7,7,0,0,20.81,20
8,8,0,0,23.75,20
9,9,0,0,13.06,20
10,10,0,0,10.44,20
11,11,0,0,11.11,20
12,12,0,0,16.32,20
13,13,0,0,11.36,20
14,14,0,0,11.62,20
15,15,0,0,13.32,20
16,16,0,0,7.77,20
17,17,0,0,11.56,20
18,18,0,0,5.19,20
19,19,0,0,12.89,20
20,20,0,0,18.91,20
21,21,0,0,14.24,20
22,22,0,0,12.68,20
23,23,0,0,8.15,20
24,24,0,0,10.66,20
25,25,0,0,23.31,20
26,26,0,0,7.6,20
27,27,0,0,16.71,20
28,28,0,0,18.19,20
29,29,0,0,23.56,20
30,30,0,0,8.01,20
