idx,seq,group,emerg,weight,size(ft)
1,1,0,0,8.36,20
2,2,0,0,11.13,20
3,3,0,0,21.95,20
4,4,0,0,5.76,20
5,5,0,0,22.31,20
6,6,0,0,19.09,20
7,7,0,0,20.55,20
8,8,0,0,18.15,20
9,9,0,0,20.46,20
10,10,0,0,9.86,20
11,11,0,0,12.57,20
12,12,0,0,17.27,20
13,13,0,0,7.04,20
14,14,0,0,8.28,20
15,15,0,0,5.64,20
16,16,0,0,22.55,20
17,17,0,0,6.19,20
18,18,0,0,13.33,20
19,19,0,0,7.66,20
20,20,0,0,15.35,20
21,21,0,0,10.9,20
22,22,0,0,22.41,20
23,23,0,0,22.6,20
24,24,0,0,6.95,20
25,25,0,0,14.25,20
26,26,0,0,22.51,20
27,27,0,0,21.7,20
28,28,0,0,20.94,20
29,29,0,0,23.44,20
30,30,0,0,14.2,20
