idx,seq,group,emerg,weight,size(ft)
1,1,0,0,5.74,20
2,2,0,0,23.76,20
3,3,0,0,13.73,20
4,4,0,0,21.57,20
5,5,0,0,19.3,20
6,6,0,0,18.95,20
7,7,0,0,19.48,20
8,8,0,0,14.74,20
9,9,0,0,22.47,20
10,10,0,0,14.62,20
11,11,0,0,16.65,20
12,12,0,0,18.3,20
13,13,0,0,19.56,20
14,14,0,0,12.22,20
15,15,0,0,8.2,20
16,16,0,0,8.67,20
17,17,0,0,10.79,20
18,18,0,0,15.59,20
19,19,0,0,11.89,20
20,20,0,0,10.62,20
21,21,0,0,7.48,20
22,22,0,0,11.68,20
23,23,0,0,6.66,20
24,24,0,0,14.11,20
25,25,0,0,12.28,20
26,26,0,0,20.76,20
27,27,0,0,19.01,20
28,28,0,0,22.66,20
29,29,0,0,22.33,20
30,30,0,0,5.2,20
