idx,seq,group,emerg,weight,size(ft)
1,1,0,0,7.33,20
2,2,0,0,16.42,20
3,3,0,0,19.44,20
4,4,0,0,16.67,20
5,5,0,0,22.1,20
6,6,0,0,15.5,20
7,7,0,0,17.96,20
8,8,0,0,21.05,20
9,9,0,0,18.79,20
10,10,0,0,17.16,20
11,11,0,0,19.21,20
12,12,0,0,14.65,20
13,13,0,0,22.56,20
14,14,0,0,20.66,20
15,15,0,0,7.6,20
16,16,0,0,13.25,20
17,17,0,0,14.98,20
18,18,0,0,7.36,20
19,19,0,0,13.0,20
20,20,0,0,14.66,20
21,21,0,0,14.73,20
22,22,0,0,12.09,20
23,23,0,0,18.75,20
24,24,0,0,20.59,20
25,25,0,0,15.17,20
26,26,0,0,13.93,20
27,27,0,0,7.66,20
28,28,0,0,12.78,20
29,29,0,0,8.74,20
30,30,0,0,7.79,20
