idx,seq,group,emerg,weight,size(ft)
1,1,0,0,10.86,20
2,2,0,0,18.74,20
3,3,0,0,11.08,20
4,4,0,0,11.81,20
5,5,0,0,9.31,20
6,6,0,0,5.85,20
7,7,0,0,18.86,20
8,8,0,0,7.23,20
9,9,0,0,7.12,20
10,10,0,0,15.62,20
11,11,0,0,6.54,20
12,12,0,0,8.18,20
13,13,0,0,13.66,20
14,14,0,0,11.74,20
15,15,0,0,19.91,20
16,16,0,0,22.51,20
17,17,0,0,10.28,20
18,18,0,0,9.85,20
19,19,0,0,10.08,20
20,20,0,0,13.1,20
21,21,0,0,7.83,20
22,22,0,0,13.86,20
23,23,0,0,22.41,20
24,24,0,0,17.55,20
25,25,0,0,5.25,20
26,26,0,0,21.68,20
27,27,0,0,14.47,20
28,28,0,0,22.97,20
29,29,0,0,16.89,20
30,30,0,0,19.87,20
