idx,seq,group,emerg,weight,size(ft)
1,1,0,0,9.63,20
2,2,0,0,22.95,20
3,3,0,0,17.86,20
4,4,0,0,6.72,20
5,5,0,0,19.64,20
6,6,0,0,15.91,20
7,7,0,0,8.53,20
8,8,0,0,18.78,20
9,9,0,0,8.31,20
10,10,0,0,6.28,20
11,11,0,0,18.85,20
12,12,0,0,18.67,20
13,13,0,0,12.91,20
14,14,0,0,17.52,20
15,15,0,0,23.16,20
16,16,0,0,11.09,20
17,17,0,0,11.68,20
18,18,0,0,11.25,20
19,19,0,0,15.12,20
20,20,0,0,5.57,20
21,21,0,0,9.44,20
22,22,0,0,9.68,20
23,23,0,0,9.95,20
24,24,0,0,15.28,20
25,25,0,0,19.52,20
26,26,0,0,18.62,20
27,27,0,0,11.37,20
28,28,0,0,16.49,20
29,29,0,0,12.51,20
30,30,0,0,22.78,20
