idx,seq,group,emerg,weight,size(ft)
1,1,0,0,15.82,20
2,2,0,0,7.44,20
3,3,0,0,10.62,20
4,4,0,0,18.24,20
5,5,0,0,23.12,20
6,6,0,0,12.62,20
7,7,0,0,20.41,20
8,8,0,0,5.46,20
9,9,0,0,5.45,20
10,10,0,0,8.92,20
11,11,0,0,13.8,20
12,12,0,0,8.82,20
13,13,0,0,12.4,20
14,14,0,0,5.38,20
15,15,0,0,12.01,20
16,16,0,0,16.58,20
17,17,0,0,11.63,20
18,18,0,0,18.92,20
19,19,0,0,7.67,20
20,20,0,0,20.55,20
21,21,0,0,11.04,20
22,22,0,0,17.7,20
23,23,0,0,9.28,20
24,24,0,0,10.4,20
25,25,0,0,16.83,20
26,26,0,0,21.6,20
27,27,0,0,17.58,20
28,28,0,0,8.3,20
29,29,0,0,21.89,20
30,30,0,0,22.74,20
