idx,seq,group,emerg,weight,size(ft)
1,1,0,0,15.63,20
2,2,0,0,10.44,20
3,3,0,0,11.02,20
4,4,0,0,10.98,20
5,5,0,0,7.25,20
6,6,0,0,9.82,20
7,7,0,0,8.52,20
8,8,0,0,21.58,20
9,9,0,0,17.98,20
10,10,0,0,12.27,20
11,11,0,0,9.25,20
12,12,0,0,13.25,20
13,13,0,0,11.7,20
14,14,0,0,15.29,20
15,15,0,0,13.87,20
16,16,0,0,13.21,20
17,17,0,0,9.56,20
18,18,0,0,11.21,20
19,19,0,0,8.6,20
20,20,0,0,6.13,20
21,21,0,0,18.23,20
22,22,0,0,8.51,20
23,23,0,0,9.87,20
24,24,0,0,20.88,20
25,25,0,0,21.89,20
26,26,0,0,21.17,20
27,27,0,0,18.17,20
28,28,0,0,6.49,20
29,29,0,0,12.1,20
30,30,0,0,15.6,20
