idx,seq,group,emerg,weight,size(ft)
1,1,0,0,14.57,20
2,2,0,0,23.5,20
3,3,0,0,12.77,20
4,4,0,0,9.25,20
5,5,0,0,19.11,20
6,6,0,0,22.85,20
7,7,0,0,22.49,20
8,8,0,0,20.61,20
9,9,0,0,22.05,20
10,10,0,0,23.11,20
11,11,0,0,15.47,20
12,12,0,0,17.98,20
13,13,0,0,16.21,20
14,14,0,0,14.68,20
15,15,0,0,11.43,20
16,16,0,0,22.59,20
17,17,0,0,23.61,20
18,18,0,0,10.13,20
19,19,0,0,6.71,20
20,20,0,0,13.03,20
21,21,0,0,11.7,20
22,22,0,0,7.55,20
23,23,0,0,5.4,20
24,24,0,0,9.51,20
25,25,0,0,15.83,20
26,26,0,0,6.84,20
27,27,0,0,19.32,20
28,28,0,0,23.65,20
29,29,0,0,15.46,20
30,30,0,0,8.89,20
