idx,seq,group,emerg,weight,size(ft)
1,1,0,0,22.14,20
2,2,0,0,7.47,20
3,3,0,0,18.06,20
4,4,0,0,10.79,20
5,5,0,0,9.33,20
6,6,0,0,21.96,20
7,7,0,0,15.63,20
8,8,0,0,6.15,20
9,9,0,0,5.29,20
10,10,0,0,14.7,20
11,11,0,0,13.81,20
12,12,0,0,5.41,20
13,13,0,0,5.17,20
14,14,0,0,7.59,20
15,15,0,0,8.29,20
16,16,0,0,15.47,20
17,17,0,0,5.28,20
18,18,0,0,20.49,20
19,19,0,0,13.19,20
20,20,0,0,21.84,20
21,21,0,0,22.29,20
22,22,0,0,10.0,20
23,23,0,0,10.47,20
24,24,0,0,22.02,20
25,25,0,0,9.0,20
26,26,0,0,16.62,20
27,27,0,0,18.65,20
28,28,0,0,21.94,20
29,29,0,0,23.14,20
30,30,0,0,21.38,20
