idx,seq,group,emerg,weight,size(ft)
1,1,0,0,22.01,20
2,2,0,0,23.2,20
3,3,0,0,20.35,20
4,4,0,0,8.28,20
5,5,0,0,21.16,20
6,6,0,0,16.95,20
7,7,0,0,16.93,20
8,8,0,0,13.17,20
9,9,0,0,23.67,20
10,10,0,0,20.79,20
11,11,0,0,5.81,20
12,12,0,0,11.6,20
13,13,0,0,5.7,20
14,14,0,0,13.47,20
15,15,0,0,7.43,20
16,16,0,0,5.37,20
17,17,0,0,13.52,20
18,18,0,0,20.95,20
19,19,0,0,15.72,20
20,20,0,0,19.68,20
21,21,0,0,13.27,20
22,22,0,0,6.37,20
23,23,0,0,12.77,20
24,24,0,0,16.52,20
25,25,0,0,15.93,20
26,26,0,0,20.13,20
27,27,0,0,14.14,20
28,28,0,0,12.89,20
29,29,0,0,20.87,20
30,30,0,0,21.02,20
