idx,seq,group,emerg,weight,size(ft)
1,1,0,0,21.63,20
2,2,0,0,14.56,20
3,3,0,0,8.89,20
4,4,0,0,21.22,20
5,5,0,0,10.48,20
6,6,0,0,11.17,20
7,7,0,0,9.03,20
8,8,0,0,7.01,20
9,9,0,0,8.99,20
10,10,0,0,11.26,20
11,11,0,0,22.03,20
12,12,0,0,9.5,20
13,13,0,0,20.55,20
14,14,0,0,5.6,20
15,15,0,0,12.43,20
16,16,0,0,16.55,20
17,17,0,0,12.44,20
18,18,0,0,5.43,20
19,19,0,0,21.69,20
20,20,0,0,20.64,20
21,21,0,0,7.66,20
22,22,0,0,21.74,20
23,23,0,0,14.81,20
24,24,0,0,17.25,20
25,25,0,0,7.51,20
26,26,0,0,20.1,20
27,27,0,0,10.76,20
28,28,0,0,13.87,20
29,29,0,0,20.13,20
30,30,0,0,13.56,20
