idx,seq,group,emerg,weight,size(ft)
1,1,0,0,15.59,20
2,2,0,0,12.79,20
3,3,0,0,23.76,20
4,4,0,0,18.87,20
5,5,0,0,16.29,20
6,6,0,0,12.08,20
7,7,0,0,8.04,20
8,8,0,0,23.21,20
9,9,0,0,5.43,20
10,10,0,0,16.4,20
11,11,0,0,16.79,20
12,12,0,0,21.83,20
13,13,0,0,17.98,20
14,14,0,0,16.4,20
15,15,0,0,5.68,20
16,16,0,0,9.59,20
17,17,0,0,17.83,20
18,18,0,0,21.16,20
19,19,0,0,14.84,20
20,20,0,0,18.57,20
21,21,0,0,10.36,20
22,22,0,0,13.91,20
23,23,0,0,23.69,20
24,24,0,0,15.83,20
25,25,0,0,16.81,20
26,26,0,0,5.73,20
27,27,0,0,17.9,20
28,28,0,0,10.35,20
29,29,0,0,22.59,20
30,30,0,0,7.21,20
