idx,seq,group,emerg,weight,size(ft)
1,1,0,0,22.5,20
2,2,0,0,8.59,20
3,3,0,0,13.37,20
4,4,0,0,23.26,20
5,5,0,0,17.75,20
6,6,0,0,14.06,20
7,7,0,0,10.11,20
8,8,0,0,11.77,20
9,9,0,0,8.89,20
10,10,0,0,18.17,20
11,11,0,0,14.39,20
12,12,0,0,14.36,20
13,13,0,0,21.32,20
14,14,0,0,19.03,20
15,15,0,0,15.64,20
16,16,0,0,9.03,20
17,17,0,0,22.0,20
18,18,0,0,5.94,20
19,19,0,0,18.66,20
20,20,0,0,15.91,20
21,21,0,0,5.12,20
22,22,0,0,14.91,20
23,23,0,0,12.47,20
24,24,0,0,10.65,20
25,25,0,0,17.92,20
26,26,0,0,15.71,20
27,27,0,0,23.05,20
28,28,0,0,19.2,20
29,29,0,0,16.01,20
30,30,0,0,19.46,20
