idx,seq,group,emerg,weight,size(ft)
1,1,0,0,12.69,20
2,2,0,0,5.96,20
3,3,0,0,12.97,20
4,4,0,0,10.51,20
5,5,0,0,14.27,20
6,6,0,0,7.52,20
7,7,0,0,16.69,20
8,8,0,0,10.51,20
9,9,0,0,10.16,20
10,10,0,0,11.75,20
11,11,0,0,22.57,20
12,12,0,0,16.58,20
13,13,0,0,7.11,20
14,14,0,0,6.75,20
15,15,0,0,19.08,20
16,16,0,0,21.0,20
17,17,0,0,6.61,20
18,18,0,0,20.51,20
19,19,0,0,13.2,20
20,20,0,0,18.01,20
21,21,0,0,18.63,20
22,22,0,0,22.88,20
23,23,0,0,22.58,20
24,24,0,0,10.12,20
25,25,0,0,15.53,20
26,26,0,0,20.05,20
27,27,0,0,9.25,20
28,28,0,0,8.57,20
29,29,0,0,5.88,20
30,30,0,0,17.28,20
