idx,seq,group,emerg,weight,size(ft)
1,1,0,0,11.13,20
2,2,0,0,17.68,20
3,3,0,0,11.35,20
4,4,0,0,12.08,20
5,5,0,0,10.81,20
6,6,0,0,12.37,20
7,7,0,0,20.83,20
8,8,0,0,5.18,20
9,9,0,0,5.75,20
10,10,0,0,13.28,20
11,11,0,0,21.64,20
12,12,0,0,21.43,20
13,13,0,0,6.88,20
14,14,0,0,16.21,20
15,15,0,0,10.52,20
16,16,0,0,20.82,20
17,17,0,0,10.95,20
18,18,0,0,20.69,20
19,19,0,0,6.81,20
20,20,0,0,17.22,20
21,21,0,0,20.01,20
22,22,0,0,16.36,20
23,23,0,0,11.89,20
24,24,0,0,8.31,20
25,25,0,0,18.19,20
26,26,0,0,18.03,20
27,27,0,0,13.77,20
28,28,0,0,13.5,20
29,29,0,0,6.84,20
30,30,0,0,5.84,20
