idx,seq,group,emerg,weight,size(ft)
1,1,0,0,8.47,20
2,2,0,0,17.03,20
3,3,0,0,22.71,20
4,4,0,0,18.58,20
5,5,0,0,10.48,20
6,6,0,0,7.64,20
7,7,0,0,7.32,20
8,8,0,0,24.0,20
9,9,0,0,17.86,20
10,10,0,0,7.21,20
11,11,0,0,11.52,20
12,12,0,0,22.2,20
13,13,0,0,21.45,20
14,14,0,0,14.87,20
15,15,0,0,12.17,20
16,16,0,0,11.77,20
17,17,0,0,16.0,20
18,18,0,0,19.94,20
19,19,0,0,17.88,20
20,20,0,0,8.74,20
21,21,0,0,18.48,20
22,22,0,0,7.12,20
23,23,0,0,8.8,20
24,24,0,0,15.16,20
25,25,0,0,6.71,20
26,26,0,0,21.76,20
27,27,0,0,5.64,20
28,28,0,0,15.56,20
29,29,0,0,21.99,20
30,30,0,0,14.91,20
