idx,seq,group,emerg,weight,size(ft)
1,1,0,0,5.42,20
2,2,0,0,5.31,20
3,3,0,0,18.61,20
4,4,0,0,8.01,20
5,5,0,0,22.57,20
6,6,0,0,10.62,20
7,7,0,0,15.12,20
8,8,0,0,20.39,20
9,9,0,0,5.01,20
10,10,0,0,14.4,20
11,11,0,0,20.08,20
12,12,0,0,13.17,20
13,13,0,0,18.77,20
14,14,0,0,13.14,20
15,15,0,0,8.65,20
16,16,0,0,7.74,20
17,17,0,0,6.99,20
18,18,0,0,17.69,20
19,19,0,0,8.34,20
20,20,0,0,14.86,20
21,21,0,0,19.42,20
22,22,0,0,7.14,20
23,23,0,0,9.5,20
24,24,0,0,8.86,20
25,25,0,0,6.62,20
26,26,0,0,5.48,20
27,27,0,0,18.33,20
28,28,0,0,5.96,20
29,29,0,0,9.57,20
30,30,0,0,19.0,20
31,31,0,0,19.82,20
32,32,0,0,11.15,20
33,33,0,0,19.01,20
34,34,0,0,23.01,20
35,35,0,0,14.34,20
36,36,0,0,8.32,20
37,37,0,0,17.91,20
38,38,0,0,23.74,20
39,39,0,0,13.68,20
40,40,0,0,11.99,20
41,41,0,0,16.43,20
42,42,0,0,20.81,20
43,43,0,0,5.17,20
44,44,0,0,17.84,20
45,45,0,0,20.45,20
46,46,0,0,13.06,20
47,47,0,0,9.42,20
48,48,0,0,18.19,20
49,49,0,0,7.35,20
50,50,0,0,7.22,20
