idx,seq,group,emerg,weight,size(ft)
1,1,0,0,16.56,20
2,2,0,0,17.38,20
3,3,0,0,10.89,20
4,4,0,0,14.29,20
5,5,0,0,8.2,20
6,6,0,0,19.29,20
7,7,0,0,23.63,20
8,8,0,0,16.65,20
9,9,0,0,12.63,20
10,10,0,0,8.59,20
11,11,0,0,9.99,20
12,12,0,0,9.81,20
13,13,0,0,11.84,20
14,14,0,0,21.05,20
15,15,0,0,22.77,20
16,16,0,0,23.41,20
17,17,0,0,12.76,20
18,18,0,0,16.04,20
19,19,0,0,15.84,20
20,20,0,0,12.56,20
21,21,0,0,10.82,20
22,22,0,0,20.95,20
23,23,0,0,6.79,20
24,24,0,0,5.48,20
25,25,0,0,12.7,20
26,26,0,0,11.87,20
27,27,0,0,23.54,20
28,28,0,0,20.52,20
29,29,0,0,20.01,20
30,30,0,0,17.87,20
31,31,0,0,19.62,20
32,32,0,0,11.49,20
33,33,0,0,19.42,20
34,34,0,0,11.96,20
35,35,0,0,18.2,20
36,36,0,0,12.29,20
37,37,0,0,16.95,20
38,38,0,0,6.26,20
39,39,0,0,13.54,20
40,40,0,0,21.08,20
41,41,0,0,7.98,20
42,42,0,0,22.04,20
43,43,0,0,12.86,20
44,44,0,0,6.47,20
45,45,0,0,9.67,20
46,46,0,0,12.24,20
47,47,0,0,18.13,20
48,48,0,0,17.89,20
49,49,0,0,23.07,20
50,50,0,0,19.17,20
