idx,seq,group,emerg,weight,size(ft)
1,1,0,0,6.94,20
2,2,0,0,15.57,20
3,3,0,0,20.91,20
4,4,0,0,6.41,20
5,5,0,0,9.36,20
6,6,0,0,17.42,20
7,7,0,0,17.92,20
8,8,0,0,22.78,20
9,9,0,0,6.61,20
10,10,0,0,11.5,20
11,11,0,0,17.2,20
12,12,0,0,13.84,20
13,13,0,0,9.1,20
14,14,0,0,8.38,20
15,15,0,0,7.12,20
16,16,0,0,20.07,20
17,17,0,0,11.21,20
18,18,0,0,21.46,20
19,19,0,0,14.3,20
20,20,0,0,20.92,20
21,21,0,0,6.86,20
22,22,0,0,11.15,20
23,23,0,0,21.85,20
24,24,0,0,16.98,20
25,25,0,0,21.51,20
26,26,0,0,13.72,20
27,27,0,0,20.64,20
28,28,0,0,11.35,20
29,29,0,0,8.89,20
30,30,0,0,21.25,20
31,31,0,0,13.14,20
32,32,0,0,8.67,20
33,33,0,0,16.37,20
34,34,0,0,22.24,20
35,35,0,0,7.14,20
36,36,0,0,11.36,20
37,37,0,0,18.72,20
38,38,0,0,18.11,20
39,39,0,0,14.85,20
40,40,0,0,12.63,20
41,41,0,0,19.79,20
42,42,0,0,15.75,20
43,43,0,0,11.34,20
44,44,0,0,7.5,20
45,45,0,0,10.28,20
46,46,0,0,14.65,20
47,47,0,0,23.07,20
48,48,0,0,17.89,20
49,49,0,0,12.42,20
50,50,0,0,20.46,20
