idx,seq,group,emerg,weight,size(ft)
1,1,0,0,22.54,20
2,2,0,0,23.19,20
3,3,0,0,22.9,20
4,4,0,0,21.61,20
5,5,0,0,13.68,20
6,6,0,0,8.64,20
7,7,0,0,22.09,20
8,8,0,0,16.21,20
9,9,0,0,17.66,20
10,10,0,0,5.59,20
11,11,0,0,23.49,20
12,12,0,0,10.41,20
13,13,0,0,22.43,20
14,14,0,0,20.01,20
15,15,0,0,15.33,20
16,16,0,0,5.56,20
17,17,0,0,14.3,20
18,18,0,0,19.89,20
19,19,0,0,16.58,20
20,20,0,0,9.68,20
21,21,0,0,9.6,20
22,22,0,0,17.36,20
23,23,0,0,18.12,20
24,24,0,0,22.95,20
25,25,0,0,11.26,20
26,26,0,0,19.64,20
27,27,0,0,12.36,20
28,28,0,0,19.04,20
29,29,0,0,17.2,20
30,30,0,0,17.81,20
31,31,0,0,15.69,20
32,32,0,0,10.2,20
33,33,0,0,15.55,20
34,34,0,0,23.87,20
35,35,0,0,22.0,20
36,36,0,0,23.48,20
37,37,0,0,21.45,20
38,38,0,0,6.66,20
39,39,0,0,11.73,20
40,40,0,0,12.15,20
41,41,0,0,6.44,20
42,42,0,0,12.64,20
43,43,0,0,21.34,20
44,44,0,0,10.06,20
45,45,0,0,21.62,20
46,46,0,0,18.96,20
47,47,0,0,14.29,20
48,48,0,0,18.59,20
49,49,0,0,7.32,20
50,50,0,0,13.42,20
