idx,seq,group,emerg,weight,size(ft)
1,1,0,0,17.31,20
2,2,0,0,23.97,20
3,3,0,0,5.36,20
4,4,0,0,11.2,20
5,5,0,0,11.88,20
6,6,0,0,10.67,20
7,7,0,0,23.1,20
8,8,0,0,20.11,20
9,9,0,0,7.6,20
10,10,0,0,22.1,20
11,11,0,0,14.68,20
12,12,0,0,20.23,20
13,13,0,0,21.69,20
14,14,0,0,12.37,20
15,15,0,0,12.14,20
16,16,0,0,20.18,20
17,17,0,0,14.5,20
18,18,0,0,10.72,20
19,19,0,0,14.97,20
20,20,0,0,18.72,20
21,21,0,0,12.48,20
22,22,0,0,5.35,20
23,23,0,0,19.13,20
24,24,0,0,9.6,20
25,25,0,0,20.66,20
26,26,0,0,21.0,20
27,27,0,0,19.61,20
28,28,0,0,23.49,20
29,29,0,0,14.3,20
30,30,0,0,7.15,20
31,31,0,0,8.97,20
32,32,0,0,5.22,20
33,33,0,0,23.92,20
34,34,0,0,21.68,20
35,35,0,0,23.51,20
36,36,0,0,20.23,20
37,37,0,0,12.7,20
38,38,0,0,6.92,20
39,39,0,0,21.77,20
40,40,0,0,18.06,20
41,41,0,0,6.48,20
42,42,0,0,18.79,20
43,43,0,0,9.34,20
44,44,0,0,23.74,20
45,45,0,0,5.47,20
46,46,0,0,11.27,20
47,47,0,0,11.77,20
48,48,0,0,22.15,20
49,49,0,0,19.43,20
50,50,0,0,20.37,20
