idx,seq,group,emerg,weight,size(ft)
1,1,0,0,11.92,20
2,2,0,0,12.87,20
3,3,0,0,17.84,20
4,4,0,0,5.37,20
5,5,0,0,16.59,20
6,6,0,0,20.08,20
7,7,0,0,11.15,20
8,8,0,0,19.22,20
9,9,0,0,5.99,20
10,10,0,0,14.3,20
11,11,0,0,8.07,20
12,12,0,0,14.62,20
13,13,0,0,21.31,20
14,14,0,0,6.17,20
15,15,0,0,15.01,20
16,16,0,0,12.91,20
17,17,0,0,21.53,20
18,18,0,0,23.35,20
19,19,0,0,23.85,20
20,20,0,0,17.47,20
21,21,0,0,5.07,20
22,22,0,0,9.61,20
23,23,0,0,13.81,20
24,24,0,0,12.44,20
25,25,0,0,7.59,20
26,26,0,0,11.94,20
27,27,0,0,7.0,20
28,28,0,0,12.76,20
29,29,0,0,5.97,20
30,30,0,0,11.67,20
31,31,0,0,17.82,20
32,32,0,0,16.3,20
33,33,0,0,19.88,20
34,34,0,0,20.43,20
35,35,0,0,12.12,20
36,36,0,0,9.52,20
37,37,0,0,6.46,20
38,38,0,0,9.99,20
39,39,0,0,22.57,20
40,40,0,0,14.22,20
41,41,0,0,14.55,20
42,42,0,0,17.45,20
43,43,0,0,12.71,20
44,44,0,0,7.92,20
45,45,0,0,12.0,20
46,46,0,0,13.21,20
47,47,0,0,10.3,20
48,48,0,0,23.18,20
49,49,0,0,5.4,20
50,50,0,0,18.52,20
