idx,seq,group,emerg,weight,size(ft)
1,1,0,0,14.87,20
2,2,0,0,17.04,20
3,3,0,0,13.89,20
4,4,0,0,18.0,20
5,5,0,0,22.43,20
6,6,0,0,6.31,20
7,7,0,0,15.22,20
8,8,0,0,19.85,20
9,9,0,0,19.7,20
10,10,0,0,6.75,20
11,11,0,0,18.2,20
12,12,0,0,16.07,20
13,13,0,0,11.27,20
14,14,0,0,16.61,20
15,15,0,0,19.85,20
16,16,0,0,19.13,20
17,17,0,0,9.62,20
18,18,0,0,21.79,20
19,19,0,0,16.8,20
20,20,0,0,5.16,20
21,21,0,0,14.7,20
22,22,0,0,21.02,20
23,23,0,0,23.88,20
24,24,0,0,23.67,20
25,25,0,0,15.07,20
26,26,0,0,20.62,20
27,27,0,0,12.32,20
28,28,0,0,11.56,20
29,29,0,0,7.69,20
30,30,0,0,16.67,20
31,31,0,0,6.08,20
32,32,0,0,9.13,20
33,33,0,0,15.79,20
34,34,0,0,17.41,20
35,35,0,0,5.46,20
36,36,0,0,22.42,20
37,37,0,0,11.74,20
38,38,0,0,7.53,20
39,39,0,0,15.39,20
40,40,0,0,20.33,20
41,41,0,0,15.95,20
42,42,0,0,6.2,20
43,43,0,0,22.49,20
44,44,0,0,14.37,20
45,45,0,0,12.21,20
46,46,0,0,17.78,20
47,47,0,0,7.04,20
48,48,0,0,5.42,20
49,49,0,0,9.84,20
50,50,0,0,6.35,20
