idx,seq,group,emerg,weight,size(ft)
1,1,0,0,23.95,20
2,2,0,0,9.15,20
3,3,0,0,20.81,20
4,4,0,0,22.08,20
5,5,0,0,9.11,20
6,6,0,0,19.37,20
7,7,0,0,13.08,20
8,8,0,0,13.74,20
9,9,0,0,18.88,20
10,10,0,0,20.47,20
11,11,0,0,16.69,20
12,12,0,0,5.79,20
13,13,0,0,10.45,20
14,14,0,0,15.11,20
15,15,0,0,14.32,20
16,16,0,0,21.67,20
17,17,0,0,12.62,20
18,18,0,0,8.09,20
19,19,0,0,12.88,20
20,20,0,0,18.56,20
21,21,0,0,8.24,20
22,22,0,0,8.56,20
23,23,0,0,12.3,20
24,24,0,0,17.44,20
25,25,0,0,12.16,20
26,26,0,0,7.1,20
27,27,0,0,18.01,20
28,28,0,0,19.16,20
29,29,0,0,17.39,20
30,30,0,0,14.06,20
31,31,0,0,18.38,20
32,32,0,0,21.86,20
33,33,0,0,14.1,20
34,34,0,0,6.11,20
35,35,0,0,19.62,20
36,36,0,0,5.05,20
37,37,0,0,20.67,20
38,38,0,0,13.84,20
39,39,0,0,8.44,20
40,40,0,0,8.26,20
41,41,0,0,8.18,20
42,42,0,0,10.99,20
43,43,0,0,5.75,20
44,44,0,0,15.32,20
45,45,0,0,10.83,20
46,46,0,0,8.52,20
47,47,0,0,15.36,20
48,48,0,0,9.99,20
49,49,0,0,21.67,20
50,50,0,0,5.28,20
