idx,seq,group,emerg,weight,size(ft)
1,1,0,0,8.55,20
2,2,0,0,23.31,20
3,3,0,0,23.68,20
4,4,0,0,11.26,20
5,5,0,0,10.58,20
6,6,0,0,23.57,20
7,7,0,0,18.17,20
8,8,0,0,12.1,20
9,9,0,0,18.6,20
10,10,0,0,8.2,20
11,11,0,0,23.3,20
12,12,0,0,13.39,20
13,13,0,0,13.46,20
14,14,0,0,9.15,20
15,15,0,0,12.38,20
16,16,0,0,10.96,20
17,17,0,0,9.84,20
18,18,0,0,9.44,20
19,19,0,0,9.44,20
20,20,0,0,23.24,20
21,21,0,0,17.59,20
22,22,0,0,14.47,20
23,23,0,0,16.63,20
24,24,0,0,20.42,20
25,25,0,0,10.08,20
26,26,0,0,10.44,20
27,27,0,0,16.08,20
28,28,0,0,5.22,20
29,29,0,0,10.89,20
30,30,0,0,8.68,20
31,31,0,0,18.08,20
32,32,0,0,18.67,20
33,33,0,0,22.29,20
34,34,0,0,6.57,20
35,35,0,0,20.73,20
36,36,0,0,8.07,20
37,37,0,0,5.61,20
38,38,0,0,22.53,20
39,39,0,0,20.51,20
40,40,0,0,12.9,20
41,41,0,0,18.83,20
42,42,0,0,9.21,20
43,43,0,0,16.94,20
44,44,0,0,10.15,20
45,45,0,0,13.05,20
46,46,0,0,20.14,20
47,47,0,0,8.35,20
48,48,0,0,10.38,20
49,49,0,0,7.24,20
50,50,0,0,23.0,20
