idx,seq,group,emerg,weight,size(ft)
1,1,0,0,21.94,20
2,2,0,0,5.32,20
3,3,0,0,20.58,20
4,4,0,0,14.87,20
5,5,0,0,14.63,20
6,6,0,0,14.09,20
7,7,0,0,11.9,20
8,8,0,0,14.84,20
9,9,0,0,19.21,20
10,10,0,0,22.22,20
11,11,0,0,10.12,20
12,12,0,0,23.56,20
13,13,0,0,7.04,20
14,14,0,0,18.8,20
15,15,0,0,22.84,20
16,16,0,0,22.21,20
17,17,0,0,21.69,20
18,18,0,0,19.41,20
19,19,0,0,12.67,20
20,20,0,0,13.23,20
21,21,0,0,16.6,20
22,22,0,0,5.7,20
23,23,0,0,6.45,20
24,24,0,0,21.73,20
25,25,0,0,22.33,20
26,26,0,0,7.53,20
27,27,0,0,22.41,20
28,28,0,0,8.51,20
29,29,0,0,13.0,20
30,30,0,0,7.54,20
31,31,0,0,11.28,20
32,32,0,0,14.34,20
33,33,0,0,16.94,20
34,34,0,0,8.41,20
35,35,0,0,20.63,20
36,36,0,0,23.2,20
37,37,0,0,18.48,20
38,38,0,0,15.68,20
39,39,0,0,19.96,20
40,40,0,0,11.49,20
41,41,0,0,13.31,20
42,42,0,0,10.01,20
43,43,0,0,10.25,20
44,44,0,0,16.38,20
45,45,0,0,6.47,20
46,46,0,0,17.48,20
47,47,0,0,21.26,20
48,48,0,0,14.48,20
49,49,0,0,8.36,20
50,50,0,0,8.85,20
