idx,seq,group,emerg,weight,size(ft)
1,1,0,0,17.62,20
2,2,0,0,9.28,20
3,3,0,0,10.45,20
4,4,0,0,16.15,20
5,5,0,0,5.99,20
6,6,0,0,19.67,20
7,7,0,0,22.88,20
8,8,0,0,18.86,20
9,9,0,0,5.7,20
10,10,0,0,20.98,20
11,11,0,0,18.01,20
12,12,0,0,13.96,20
13,13,0,0,13.73,20
14,14,0,0,5.9,20
15,15,0,0,16.65,20
16,16,0,0,12.91,20
17,17,0,0,13.09,20
18,18,0,0,5.46,20
19,19,0,0,15.06,20
20,20,0,0,13.91,20
21,21,0,0,20.76,20
22,22,0,0,23.21,20
23,23,0,0,5.27,20
24,24,0,0,11.34,20
25,25,0,0,17.44,20
26,26,0,0,5.2,20
27,27,0,0,18.31,20
28,28,0,0,21.36,20
29,29,0,0,8.05,20
30,30,0,0,12.75,20
31,31,0,0,7.73,20
32,32,0,0,13.45,20
33,33,0,0,17.5,20
34,34,0,0,17.23,20
35,35,0,0,16.56,20
36,36,0,0,6.42,20
37,37,0,0,16.77,20
38,38,0,0,6.07,20
39,39,0,0,20.98,20
40,40,0,0,20.83,20
41,41,0,0,15.28,20
42,42,0,0,14.72,20
43,43,0,0,22.72,20
44,44,0,0,17.24,20
45,45,0,0,10.9,20
46,46,0,0,15.55,20
47,47,0,0,6.72,20
48,48,0,0,9.93,20
49,49,0,0,9.15,20
50,50,0,0,5.24,20
