idx,seq,group,emerg,weight,size(ft)
1,1,0,0,7.04,20
2,2,0,0,15.42,20
3,3,0,0,6.0,20
4,4,0,0,8.81,20
5,5,0,0,18.8,20
6,6,0,0,23.2,20
7,7,0,0,22.31,20
8,8,0,0,5.55,20
9,9,0,0,17.06,20
10,10,0,0,15.22,20
11,11,0,0,20.66,20
12,12,0,0,7.4,20
13,13,0,0,23.68,20
14,14,0,0,5.83,20
15,15,0,0,8.93,20
16,16,0,0,23.62,20
17,17,0,0,12.74,20
18,18,0,0,19.92,20
19,19,0,0,23.67,20
20,20,0,0,18.97,20
21,21,0,0,18.15,20
22,22,0,0,14.71,20
23,23,0,0,18.36,20
24,24,0,0,21.17,20
25,25,0,0,16.73,20
26,26,0,0,8.28,20
27,27,0,0,8.97,20
28,28,0,0,13.23,20
29,29,0,0,8.66,20
30,30,0,0,21.15,20
31,31,0,0,19.85,20
32,32,0,0,5.44,20
33,33,0,0,19.7,20
34,34,0,0,22.11,20
35,35,0,0,6.83,20
36,36,0,0,8.7,20
37,37,0,0,9.42,20
38,38,0,0,11.81,20
39,39,0,0,19.53,20
40,40,0,0,15.84,20
41,41,0,0,11.78,20
42,42,0,0,15.79,20
43,43,0,0,21.06,20
44,44,0,0,20.74,20
45,45,0,0,15.67,20
46,46,0,0,11.94,20
47,47,0,0,18.56,20
48,48,0,0,23.82,20
49,49,0,0,11.39,20
50,50,0,0,14.99,20
