idx,seq,group,emerg,weight,size(ft)
1,1,0,0,14.52,20
2,2,0,0,15.84,20
3,3,0,0,19.12,20
4,4,0,0,11.16,20
5,5,0,0,15.28,20
6,6,0,0,15.02,20
7,7,0,0,17.74,20
8,8,0,0,5.5,20
9,9,0,0,12.35,20
10,10,0,0,13.52,20
11,11,0,0,17.29,20
12,12,0,0,16.31,20
13,13,0,0,9.64,20
14,14,0,0,13.65,20
15,15,0,0,5.79,20
16,16,0,0,13.12,20
17,17,0,0,18.6,20
18,18,0,0,18.62,20
19,19,0,0,10.27,20
20,20,0,0,12.68,20
21,21,0,0,20.78,20
22,22,0,0,8.68,20
23,23,0,0,15.06,20
24,24,0,0,11.54,20
25,25,0,0,5.72,20
26,26,0,0,23.5,20
27,27,0,0,13.2,20
28,28,0,0,9.08,20
29,29,0,0,20.93,20
30,30,0,0,20.07,20
31,31,0,0,19.02,20
32,32,0,0,15.8,20
33,33,0,0,5.79,20
34,34,0,0,16.52,20
35,35,0,0,5.74,20
36,36,0,0,12.01,20
37,37,0,0,7.2,20
38,38,0,0,19.56,20
39,39,0,0,6.26,20
40,40,0,0,9.74,20
41,41,0,0,5.82,20
42,42,0,0,11.85,20
43,43,0,0,6.71,20
44,44,0,0,20.58,20
45,45,0,0,22.43,20
46,46,0,0,19.08,20
47,47,0,0,20.23,20
48,48,0,0,22.37,20
49,49,0,0,19.69,20
50,50,0,0,20.61,20
