idx,seq,group,emerg,weight,size(ft)
1,1,0,0,6.44,20
2,2,0,0,22.51,20
3,3,0,0,7.31,20
4,4,0,0,19.77,20
5,5,0,0,9.87,20
6,6,0,0,9.66,20
7,7,0,0,6.65,20
8,8,0,0,5.86,20
9,9,0,0,8.02,20
10,10,0,0,8.05,20
11,11,0,0,9.72,20
12,12,0,0,5.26,20
13,13,0,0,6.62,20
14,14,0,0,6.77,20
15,15,0,0,13.31,20
16,16,0,0,10.18,20
17,17,0,0,23.53,20
18,18,0,0,19.24,20
19,19,0,0,10.25,20
20,20,0,0,15.69,20
21,21,0,0,5.74,20
22,22,0,0,8.99,20
23,23,0,0,15.43,20
24,24,0,0,18.06,20
25,25,0,0,7.68,20
26,26,0,0,18.31,20
27,27,0,0,18.1,20
28,28,0,0,17.89,20
29,29,0,0,19.33,20
30,30,0,0,6.67,20
31,31,0,0,13.39,20
32,32,0,0,6.6,20
33,33,0,0,15.44,20
34,34,0,0,10.66,20
35,35,0,0,18.0,20
36,36,0,0,14.6,20
37,37,0,0,8.89,20
38,38,0,0,15.62,20
39,39,0,0,5.24,20
40,40,0,0,20.42,20
41,41,0,0,17.11,20
42,42,0,0,11.65,20
43,43,0,0,20.0,20
44,44,0,0,23.06,20
45,45,0,0,10.77,20
46,46,0,0,11.14,20
47,47,0,0,23.02,20
48,48,0,0,8.59,20
49,49,0,0,16.46,20
50,50,0,0,21.2,20
