idx,seq,group,emerg,weight,size(ft)
1,1,0,0,5.98,20
2,2,0,0,23.5,20
3,3,0,0,11.86,20
4,4,0,0,13.65,20
5,5,0,0,11.89,20
6,6,0,0,23.05,20
7,7,0,0,16.23,20
8,8,0,0,9.93,20
9,9,0,0,5.91,20
10,10,0,0,21.43,20
11,11,0,0,14.11,20
12,12,0,0,6.39,20
13,13,0,0,17.6,20
14,14,0,0,11.26,20
15,15,0,0,8.9,20
16,16,0,0,21.09,20
17,17,0,0,23.93,20
18,18,0,0,19.27,20
19,19,0,0,23.02,20
20,20,0,0,20.38,20
21,21,0,0,23.54,20
22,22,0,0,13.84,20
23,23,0,0,22.25,20
24,24,0,0,19.94,20
25,25,0,0,20.84,20
26,26,0,0,6.21,20
27,27,0,0,19.21,20
28,28,0,0,14.85,20
29,29,0,0,9.32,20
30,30,0,0,15.61,20
31,31,0,0,11.59,20
32,32,0,0,12.3,20
33,33,0,0,13.43,20
34,34,0,0,11.78,20
35,35,0,0,19.42,20
36,36,0,0,23.64,20
37,37,0,0,15.81,20
38,38,0,0,17.67,20
39,39,0,0,9.87,20
40,40,0,0,11.11,20
41,41,0,0,23.97,20
42,42,0,0,8.21,20
43,43,0,0,14.42,20
44,44,0,0,19.72,20
45,45,0,0,9.66,20
46,46,0,0,23.32,20
47,47,0,0,19.04,20
48,48,0,0,15.98,20
49,49,0,0,8.13,20
50,50,0,0,8.48,20
