idx,seq,group,emerg,weight,size(ft)
1,1,0,0,7.99,20
2,2,0,0,9.76,20
3,3,0,0,12.27,20
4,4,0,0,7.13,20
5,5,0,0,10.6,20
6,6,0,0,7.76,20
7,7,0,0,22.17,20
8,8,0,0,13.62,20
9,9,0,0,11.24,20
10,10,0,0,10.66,20
11,11,0,0,21.94,20
12,12,0,0,11.08,20
13,13,0,0,7.3,20
14,14,0,0,10.59,20
15,15,0,0,17.94,20
16,16,0,0,22.54,20
17,17,0,0,12.39,20
18,18,0,0,5.33,20
19,19,0,0,9.0,20
20,20,0,0,7.32,20
21,21,0,0,14.62,20
22,22,0,0,18.49,20
23,23,0,0,7.32,20
24,24,0,0,7.08,20
25,25,0,0,13.07,20
26,26,0,0,17.66,20
27,27,0,0,21.63,20
28,28,0,0,10.1,20
29,29,0,0,21.81,20
30,30,0,0,16.28,20
31,31,0,0,21.14,20
32,32,0,0,18.15,20
33,33,0,0,13.54,20
34,34,0,0,21.24,20
35,35,0,0,19.48,20
36,36,0,0,10.63,20
37,37,0,0,17.56,20
38,38,0,0,15.99,20
39,39,0,0,10.06,20
40,40,0,0,20.29,20
41,41,0,0,15.71,20
42,42,0,0,23.49,20
43,43,0,0,10.28,20
44,44,0,0,12.43,20
45,45,0,0,23.91,20
46,46,0,0,5.09,20
47,47,0,0,12.32,20
48,48,0,0,9.94,20
49,49,0,0,12.66,20
50,50,0,0,13.11,20
