idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,12.99,0,0,0,20
2,4,0,0,16.31,0,0,0,20
3,1,0,0,23.78,0,0,0,20
4,6,0,0,12.57,1,0,0,20
5,5,0,0,5.04,2,0,0,20
6,4,0,1,21.71,3,0,0,20
7,4,0,2,23.01,4,0,0,20
8,5,0,1,6.69,5,0,0,20
9,3,0,1,15.92,6,0,0,20
10,2,0,0,6.65,7,0,0,20
11,6,0,1,12.96,8,0,0,20
12,6,0,2,15.22,9,0,0,20
13,5,0,2,8.84,10,0,0,20
14,3,0,2,22.96,11,0,0,20
15,2,0,1,11.66,12,0,0,20
16,6,0,3,18.96,13,0,0,20
17,2,0,2,20.11,14,0,0,20
18,6,0,4,22.64,15,0,0,20
19,5,0,3,10.14,16,0,0,20
20,5,0,4,14.25,17,0,0,20
