idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,6.95,0,0,0,20
2,3,0,0,16.55,0,0,0,20
3,1,0,1,16.91,0,0,0,20
4,2,0,0,12.24,1,0,0,20
5,6,0,0,7.12,2,0,0,20
6,6,0,1,11.27,3,0,0,20
7,1,0,2,18.24,4,0,0,20
8,6,0,2,15.31,5,0,0,20
9,5,0,0,5.6,6,0,0,20
10,3,0,1,22.91,7,0,0,20
11,2,0,1,23.61,8,0,0,20
12,1,0,3,21.53,9,0,0,20
13,6,0,3,17.18,10,0,0,20
14,5,0,1,6.47,11,0,0,20
15,5,0,2,10.56,12,0,1.0,20
16,5,0,3,7.83,13,0,1.0,20
17,6,0,4,17.36,14,0,0,20
18,4,0,0,6.07,15,0,0,20
19,4,0,1,7.61,16,0,0,20
20,4,0,2,16.8,17,0,0,20
