idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,1,9.02,1,0,0,20
2,2,0,0,13.04,2,0,0,20
3,1,0,2,17.08,3,0,0,20
4,4,0,2,11.15,4,0,0,20
5,1,0,1,9.17,5,0,0,20
6,6,0,3,16.13,6,0,0,20
7,1,0,4,22.62,7,0,0,20
8,6,0,0,5.22,8,0,0,20
9,2,0,1,16.89,9,0,0,20
10,6,0,1,14.7,10,0,0,20
11,3,0,1,16.94,11,0,0,20
12,5,0,0,6.83,12,0,0,20
13,4,0,0,7.79,13,0,0,20
14,6,0,4,16.38,14,0,0,20
15,5,0,3,18.13,15,0,0,20
16,2,0,3,21.87,16,0,0,20
17,3,0,0,9.07,17,0,0,20
18,6,0,2,15.85,18,0,0,20
19,5,0,1,15.62,19,0,0,20
20,5,0,2,16.65,20,0,0,20
21,2,0,2,21.1,21,0,0,20
22,5,0,4,21.15,22,0,0,20
23,4,0,3,18.72,23,0,0,20
24,1,0,3,20.01,24,0,0,20
25,1,0,0,8.14,25,0,0,20
