idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,1,15.42,1,0,0,20
2,5,0,1,15.09,2,0,0,20
3,3,0,0,6.27,3,0,0,20
4,4,0,2,21.43,4,0,0,20
5,2,0,0,6.13,5,0,0,20
6,6,0,3,22.51,6,0,0,20
7,6,0,4,23.69,7,0,0,20
8,2,0,2,17.95,8,0,0,20
9,1,0,1,11.96,9,0,0,20
10,3,0,1,7.63,10,0,0,20
11,6,0,1,12.84,11,0,0,20
12,2,0,1,17.61,12,0,0,20
13,6,0,0,8.55,13,0,0,20
14,5,0,2,18.77,14,0,0,20
15,2,0,3,19.06,15,0,0,20
16,3,0,2,16.92,16,0,0,20
17,1,0,0,9.78,17,0,0,20
18,4,0,0,5.29,18,0,0,20
19,6,0,2,16.47,19,0,0,20
20,3,0,3,20.69,20,0,0,20
21,2,0,4,21.64,21,0,0,20
22,5,0,0,14.77,22,0,0,20
23,1,0,2,12.45,23,0,0,20
24,3,0,4,20.82,24,0,0,20
25,4,0,3,22.38,25,0,0,20
