idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,7.05,1,0,0,20
2,1,0,0,12.16,2,0,0,20
3,2,0,0,9.03,3,0,0,20
4,1,0,1,13.27,4,0,0,20
5,1,0,3,18.11,5,0,0,20
6,1,0,2,13.58,6,0,0,20
7,3,0,3,19.75,7,0,0,20
8,2,0,2,18.67,8,0,0,20
9,1,0,4,22.43,9,0,0,20
10,3,0,1,8.6,10,0,0,20
11,2,0,3,21.27,11,0,0,20
12,3,0,0,8.15,12,0,0,20
13,3,0,2,11.07,13,0,0,20
14,4,0,1,15.6,14,0,0,20
15,2,0,4,22.55,15,0,0,20
16,6,0,0,7.08,16,0,0,20
17,3,0,4,23.1,17,0,0,20
18,4,0,2,18.2,18,0,0,20
19,5,0,1,13.55,19,0,0,20
20,5,0,0,12.6,20,0,0,20
21,4,0,3,18.73,21,0,0,20
22,2,0,1,18.0,22,0,0,20
23,6,0,1,14.98,23,0,0,20
24,4,0,4,22.14,24,0,0,20
25,5,0,2,17.58,25,0,0,20
