idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,4,23.76,1,0,0,20
2,5,0,3,17.74,2,0,0,20
3,1,0,0,5.29,3,0,0,20
4,1,0,1,5.66,4,0,0,20
5,2,0,3,9.44,5,0,0,20
6,5,0,1,13.93,6,0,0,20
7,6,0,3,16.39,7,0,0,20
8,2,0,0,5.65,8,0,0,20
9,5,0,0,9.93,9,0,0,20
10,1,0,3,10.68,10,0,0,20
11,3,0,1,13.52,11,0,0,20
12,2,0,2,9.13,12,0,0,20
13,1,0,2,7.19,13,0,0,20
14,2,0,1,8.3,14,0,0,20
15,5,0,2,16.73,15,0,0,20
16,4,0,1,22.38,16,0,0,20
17,6,0,2,12.01,17,0,0,20
18,6,0,0,8.32,18,0,0,20
19,6,0,4,22.22,19,0,0,20
20,4,0,0,15.48,20,0,0,20
21,3,0,0,8.4,21,0,0,20
22,6,0,1,11.92,22,0,0,20
23,2,0,4,19.86,23,0,0,20
24,3,0,2,14.68,24,0,0,20
25,3,0,3,17.31,25,0,0,20
